date,Cases_0_9,Cases_10_19,Cases_20_29,Cases_30_39,Cases_40_49,Cases_50_59,Cases_60_69,Cases_70_79,Cases_80_89,Cases_90_Plus,ICU_Beds,Hosp_Beds,ICU_Inflow,Hosp_Inflow,Total_Beds,ICU_Inflow_SMA7d,Hosp_Inflow_SMA7d,Total_Inflow,Total_Inflow_SMA7d,Total_ICU_Beds,ICU_Inflow_SMA14d,Hosp_Inflow_SMA14d,OMT_Check_ICU,OMT_Check_Hosp,Prev_LB,Prev,Prev_UB,Prev_Growth,Prev_SMA7d,R_LB,R,R_UB,Tested,Cases,Cases_Pct,Tested_SMA7d,Cases_Pct_SMA3d,Cases_Pct_SMA7d,Vacc_Est_Carehomes,Vacc_Adm_GGD,Vacc_Adm_Hosp,Vacc_Est,Vacc_Adm,Vacc_Adm_Doctors,RNA,RNA_SMA3d,RNA_SMA7d
2020-11-24,63.0,827.0,790.0,661.0,756.0,800.0,475.0,287.0,164.0,69.0,526,1399.0,32.0,223.0,1925.0,32.1428571428571,194.571428571429,255.0,226.714285714286,1017.0,31.4285714285714,194.571428571429,102.0,100.0,74774,102989.0,131638,-393.0,-527.285714285714,1.03,1.05,1.08,43793,4539,10.3646701527641,37618.0,10.9,11.4,0.0,0.0,0.0,0.0,0.0,0.0,33739177694711.69,24961874775062.688,20128408239756.59
2020-11-23,91.0,978.0,852.0,747.0,800.0,885.0,472.0,305.0,177.0,68.0,536,1432.0,23.0,151.0,1968.0,33.0,199.285714285714,174.0,232.285714285714,987.0,31.5714285714286,194.857142857143,105.0,102.0,74930,103382.0,132730,-567.0,-651.428571428571,1.0,1.02,1.05,44862,4828,10.7618920244305,36974.0,11.5,11.7,0.0,0.0,0.0,0.0,0.0,0.0,14157746181418.596,18749755565403.645,18891965610947.77
2020-11-22,55.0,784.0,639.0,583.0,693.0,677.0,386.0,244.0,134.0,43.0,540,1393.0,26.0,170.0,1933.0,33.8571428571429,202.428571428571,196.0,236.285714285714,987.0,33.1428571428571,195.428571428571,102.0,104.0,74835,103949.0,133488,-587.0,-710.285714285714,0.99,1.02,1.05,25174,3057,12.1434813696671,36282.0,12.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,26988700449057.77,20707185342124.062,20792943012874.27
2020-11-21,56.0,799.0,704.0,639.0,713.0,813.0,422.0,268.0,180.0,52.0,550,1352.0,45.0,185.0,1902.0,33.2857142857143,199.571428571429,230.0,232.857142857143,1025.0,35.1428571428571,195.285714285714,95.0,102.0,75046,104536.0,133560,-190.0,-746.714285714286,0.98,1.01,1.04,28423,3486,12.2647151954403,35617.0,11.9,12.4,0.0,0.0,0.0,0.0,0.0,0.0,15102820065734.56,16917911441388.06,29362145335702.93
2020-11-20,53.0,751.0,734.0,722.0,740.0,821.0,464.0,300.0,182.0,85.0,547,1414.0,35.0,217.0,1961.0,31.4285714285714,196.428571428571,252.0,227.857142857143,1043.0,35.8571428571429,207.428571428571,88.0,95.0,75166,104726.0,133650,-499.0,-771.285714285714,0.96,0.99,1.02,37206,4490,12.0679460302102,34950.0,11.6,12.7,0.0,0.0,0.0,0.0,0.0,0.0,20030035511579.86,16970137762457.834,38472095326945.24
2020-11-19,75.0,803.0,706.0,702.0,768.0,754.0,450.0,264.0,183.0,81.0,555,1475.0,37.0,224.0,2030.0,31.0,189.714285714286,261.0,220.714285714286,1056.0,36.0,208.857142857143,86.0,91.0,76378,105225.0,134123,-939.0,-849.428571428571,0.93,0.96,0.99,41331,4733,11.4514529045995,34224.0,11.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15620878746849.762,18654819022947.863,48444289181622.99
2020-11-18,53.0,847.0,828.0,737.0,846.0,893.0,458.0,285.0,237.0,74.0,559,1528.0,27.0,192.0,2087.0,30.1428571428571,189.142857142857,219.0,219.285714285714,1047.0,36.5714285714286,214.714285714286,82.0,88.0,77486,106164.0,135458,-516.0,-970.571428571429,0.91,0.93,0.96,42534,4871,11.4520148587013,33346.0,12.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,15259499028943.877,22602722105632.64,51258798100510.016
2020-11-17,60.0,862.0,879.0,788.0,868.0,937.0,512.0,314.0,199.0,62.0,576,1570.0,38.0,256.0,2146.0,31.4285714285714,194.571428571429,294.0,226.0,1049.0,38.5714285714286,215.571428571429,81.0,90.0,77271,106680.0,136697,-1262.0,-1110.28571428571,0.89,0.92,0.95,39287,4849,12.3425051543768,32470.0,13.3,13.7,0.0,0.0,0.0,0.0,0.0,0.0,25084079293049.96,46507261332270.82,53380374750788.125
2020-11-16,68.0,921.0,949.0,769.0,937.0,974.0,566.0,351.0,236.0,76.0,573,1557.0,29.0,173.0,2130.0,31.5714285714286,194.857142857143,202.0,226.428571428571,1036.0,41.4285714285714,230.714285714286,76.0,84.0,77941,107942.0,139229,-979.0,-1195.0,0.9,0.93,0.95,40017,5061,12.6471249718869,32426.0,14.3,13.8,0.0,0.0,0.0,0.0,0.0,0.0,27464587994904.07,64436724902731.09,54110533018678.69
2020-11-15,56.0,781.0,807.0,727.0,779.0,789.0,437.0,262.0,189.0,54.0,586,1509.0,22.0,150.0,2095.0,33.1428571428571,195.428571428571,172.0,228.571428571429,1023.0,42.4285714285714,239.571428571429,78.0,82.0,78358,108921.0,140095,-842.0,-1337.85714285714,0.93,0.96,0.99,20522,3362,16.3824188675568,32578.0,15.1,13.8,0.0,0.0,0.0,0.0,0.0,0.0,86973116708858.44,85226993069204.42,56039713133001.81
2020-11-14,61.0,701.0,782.0,731.0,855.0,908.0,546.0,270.0,186.0,67.0,595,1530.0,32.0,163.0,2125.0,35.1428571428571,195.285714285714,195.0,230.428571428571,1052.0,45.5714285714286,252.142857142857,77.0,77.0,78754,109763.0,140769,-362.0,-1499.57142857143,0.97,0.99,1.02,23751,3625,15.2625152625153,32827.0,14.1,13.7,0.0,0.0,0.0,0.0,0.0,0.0,78872470004430.78,68010101225937.91,54899889897627.6
2020-11-13,52.0,699.0,763.0,735.0,777.0,928.0,530.0,326.0,242.0,79.0,609,1572.0,32.0,170.0,2181.0,35.8571428571429,207.428571428571,202.0,243.285714285714,1094.0,51.1428571428571,261.571428571429,70.0,79.0,78686,110125.0,141312,-1046.0,-1654.42857142857,0.98,1.0,1.03,32127,4564,14.2061194633797,33169.0,13.8,13.7,0.0,0.0,0.0,0.0,0.0,0.0,89835392494324.06,51756123084757.88,51559747269652.734
2020-11-12,61.0,643.0,797.0,754.0,819.0,861.0,512.0,304.0,239.0,102.0,595,1606.0,31.0,220.0,2201.0,36.0,208.857142857143,251.0,244.857142857143,1091.0,51.7142857142857,271.571428571429,70.0,77.0,80175,111171.0,142573,-1787.0,-1871.14285714286,0.97,1.0,1.03,35187,4685,13.3145764060591,33517.0,13.3,13.6,0.0,0.0,0.0,0.0,0.0,0.0,35322441179058.89,31876054642744.5,45138744649144.64
2020-11-11,65.0,713.0,952.0,812.0,869.0,992.0,576.0,328.0,264.0,89.0,606,1671.0,36.0,230.0,2277.0,36.5714285714286,214.714285714286,266.0,251.285714285714,1086.0,53.4285714285714,272.714285714286,68.0,79.0,81680,112958.0,145048,-1494.0,-2015.57142857143,0.96,0.99,1.01,36402,5022,13.795945277732,33997.0,13.1,13.6,0.0,0.0,0.0,0.0,0.0,0.0,30110535580890.68,33758190514780.176,45266679610382.39
2020-11-10,66.0,712.0,932.0,752.0,825.0,917.0,547.0,350.0,204.0,62.0,598,1697.0,39.0,258.0,2295.0,38.5714285714286,215.571428571429,297.0,254.142857142857,1085.0,54.4285714285714,283.714285714286,71.0,76.0,82497,114452.0,147398,-1855.0,-2178.42857142857,0.96,0.98,1.01,38978,5042,12.9355020780953,34516.0,13.3,13.7,0.0,0.0,0.0,0.0,0.0,0.0,30195187168283.93,50052796674896.25,43652187443356.95
2020-11-09,54.0,792.0,972.0,785.0,888.0,1016.0,616.0,340.0,232.0,81.0,600,1717.0,40.0,177.0,2317.0,41.4285714285714,230.714285714286,217.0,272.142857142857,1044.0,53.5714285714286,276.142857142857,77.0,84.0,83503,116307.0,150676,-1979.0,-2307.57142857143,0.96,0.99,1.02,41080,5185,12.6217137293087,34760.0,13.9,13.9,0.0,0.0,0.0,0.0,0.0,0.0,40968848795165.92,58484891488337.19,43091747161495.0
2020-11-08,46.0,587.0,834.0,735.0,729.0,835.0,533.0,271.0,161.0,48.0,598,1697.0,36.0,149.0,2295.0,42.4285714285714,239.571428571429,185.0,282.0,1029.0,53.8571428571429,283.571428571429,79.0,84.0,84417,118286.0,153145,-1974.0,-2392.71428571429,0.97,1.0,1.03,22263,3358,15.0833221039393,35348.0,14.4,14.5,0.0,0.0,0.0,0.0,0.0,0.0,78994354061238.9,59791399940204.37,41147519657942.8
2020-11-07,48.0,620.0,811.0,742.0,834.0,884.0,539.0,257.0,183.0,64.0,602,1782.0,37.0,248.0,2384.0,45.5714285714286,252.142857142857,285.0,297.714285714286,1068.0,49.5714285714286,277.0,92.0,91.0,85415,120260.0,155601,-1446.0,-2431.85714285714,0.98,1.01,1.03,26145,3880,14.8403136354944,36333.0,13.8,14.9,0.0,0.0,0.0,0.0,0.0,0.0,55491471608606.72,45532610555699.09,38974852188173.25
2020-11-06,43.0,623.0,856.0,774.0,826.0,927.0,585.0,322.0,237.0,85.0,603,1842.0,33.0,180.0,2445.0,51.1428571428571,261.571428571429,213.0,312.714285714286,1080.0,46.1428571428571,272.714285714286,111.0,96.0,86034,121706.0,157730,-2563.0,-2426.57142857143,0.96,0.99,1.02,34563,4685,13.5549576136331,37653.0,13.7,15.1,0.0,0.0,0.0,0.0,0.0,0.0,44888374150767.47,33305150156734.406,41577995163357.88
2020-11-05,52.0,595.0,907.0,751.0,773.0,916.0,558.0,277.0,236.0,94.0,607,1905.0,35.0,261.0,2512.0,51.7142857142857,271.571428571429,296.0,323.285714285714,1083.0,47.0,272.428571428571,110.0,100.0,88641,124269.0,160731,-2798.0,-2385.71428571429,0.93,0.96,0.99,38547,5163,13.3940384465717,39077.0,14.1,15.4,0.0,0.0,0.0,0.0,0.0,0.0,36217985907723.1,27099727171561.99,39760348800184.01
2020-11-04,59.0,681.0,1012.0,821.0,831.0,1021.0,613.0,346.0,277.0,76.0,612,1960.0,50.0,236.0,2572.0,53.4285714285714,272.714285714286,286.0,326.142857142857,1087.0,48.2857142857143,268.0,111.0,102.0,90618,127067.0,164105,-2634.0,-2291.85714285714,0.9,0.93,0.95,40037,5675,14.1743886904613,40363.0,14.9,15.6,0.0,0.0,0.0,0.0,0.0,0.0,18809090411712.645,24146817292421.125,41932261769115.2
2020-11-03,46.0,693.0,1089.0,872.0,877.0,1016.0,612.0,349.0,288.0,75.0,609,2044.0,59.0,364.0,2653.0,54.4285714285714,283.714285714286,423.0,338.142857142857,1058.0,47.5714285714286,256.428571428571,114.0,111.0,92772,129701.0,166942,-2759.0,-2162.28571428571,0.87,0.89,0.92,40685,5938,14.5950596042768,41462.0,16.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,26272105195250.227,39139014412800.94,54760791266346.35
2020-11-02,55.0,741.0,1131.0,929.0,935.0,1065.0,667.0,413.0,322.0,93.0,587,1958.0,47.0,239.0,2545.0,53.5714285714286,276.142857142857,286.0,329.714285714286,1002.0,47.8571428571429,248.0,112.0,111.0,95218,132460.0,170392,-2575.0,-2021.42857142857,0.85,0.87,0.89,45195,7182,15.8911384002655,42454.0,16.7,16.2,0.0,0.0,0.0,0.0,0.0,0.0,27359256270300.496,54952803492683.93,63518700196072.84
2020-11-01,47.0,729.0,1086.0,881.0,951.0,1106.0,654.0,373.0,235.0,85.0,583,1910.0,58.0,237.0,2493.0,53.8571428571429,283.571428571429,295.0,337.428571428571,1029.0,46.2857142857143,232.714285714286,116.0,122.0,97260,135035.0,173513,-2248.0,-1883.57142857143,0.84,0.86,0.89,29157,5249,18.0025379840176,42700.0,16.6,16.6,0.0,0.0,0.0,0.0,0.0,0.0,63785681772852.086,56554667938767.19,64732194876607.52
2020-10-31,45.0,707.0,1073.0,959.0,1013.0,1211.0,640.0,395.0,247.0,83.0,584,1864.0,76.0,314.0,2448.0,49.5714285714286,277.0,390.0,326.571428571429,1036.0,46.2857142857143,234.857142857143,107.0,118.0,98893,137283.0,175988,-1409.0,-1772.14285714286,0.84,0.86,0.89,35389,5878,16.6096809743141,43881.0,15.7,16.8,0.0,0.0,0.0,0.0,0.0,0.0,73713472434899.2,52433232911230.336,66421588016115.06
2020-10-30,52.0,742.0,1164.0,966.0,1034.0,1270.0,729.0,411.0,314.0,84.0,567,1818.0,37.0,250.0,2385.0,46.1428571428571,272.714285714286,287.0,318.857142857143,1014.0,44.8571428571429,225.142857142857,103.0,121.0,99831,138692.0,177966,-2277.0,-1753.14285714286,0.84,0.86,0.88,44526,6928,15.5594484121637,44692.0,15.4,17.4,0.0,0.0,0.0,0.0,0.0,0.0,32164849608550.266,64065007730374.15,61561733189162.76
2020-10-29,45.0,727.0,1190.0,1027.0,1061.0,1301.0,716.0,466.0,335.0,128.0,553,1831.0,47.0,269.0,2384.0,47.0,272.428571428571,316.0,319.428571428571,1023.0,,,,,101377,140969.0,181045,-2141.0,-1606.28571428571,0.82,0.85,0.87,47551,7261,15.2699207167042,45120.0,16.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,51421376690241.53,82535880428635.95,62283546282733.86
2020-10-28,60.0,863.0,1338.0,1134.0,1155.0,1353.0,811.0,491.0,333.0,101.0,545,1831.0,57.0,313.0,2376.0,48.2857142857143,268.0,370.0,316.285714285714,1007.0,,,,,103268,143110.0,183621,-1727.0,-1482.71428571429,0.81,0.83,0.85,47734,7396,15.4941970084217,45311.0,17.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,108608796892330.62,77346661209903.2,58032247449373.39
2020-10-27,44.0,936.0,1453.0,1130.0,1240.0,1466.0,862.0,453.0,336.0,106.0,529,1829.0,53.0,311.0,2358.0,47.5714285714286,256.428571428571,364.0,304.0,985.0,,,,,104309,144837.0,185531,-1773.0,-1386.57142857143,0.81,0.83,0.85,47626,8192,17.2006886994499,45480.0,18.4,18.5,0.0,0.0,0.0,0.0,0.0,0.0,87577467703335.69,66347540162261.27,61263130551215.13
2020-10-26,63.0,1041.0,1623.0,1335.0,1427.0,1678.0,948.0,541.0,331.0,115.0,506,1743.0,49.0,291.0,2249.0,47.8571428571429,248.0,340.0,295.857142857143,937.0,,,,,105783,146610.0,187337,-1610.0,-1262.28571428571,0.81,0.83,0.85,46917,8577,18.2812200268559,45811.0,19.7,18.4,0.0,0.0,0.0,0.0,0.0,0.0,35853719034043.27,50386547143227.055,55850110633773.29
2020-10-25,68.0,939.0,1385.0,1195.0,1251.0,1492.0,832.0,490.0,278.0,98.0,490,1657.0,28.0,191.0,2147.0,46.2857142857143,232.714285714286,219.0,279.0,909.0,,,,,107673,148220.0,188888,-1468.0,-1183.0,0.83,0.85,0.87,37426,7512,20.0716079730669,46004.0,19.8,18.4,0.0,0.0,0.0,0.0,0.0,0.0,75611433749404.83,50841154553061.98,55341374342338.445
2020-10-24,68.0,974.0,1574.0,1331.0,1395.0,1575.0,930.0,484.0,302.0,96.0,501,1614.0,52.0,284.0,2115.0,46.2857142857143,234.857142857143,336.0,281.142857142857,932.0,,,,,109025,149688.0,190709,-1276.0,-1114.0,0.85,0.87,0.89,41062,8612,20.9731625347036,46420.0,19.2,17.9,0.0,0.0,0.0,0.0,0.0,0.0,39694488646233.05,32858104922166.45,52091390411544.52
2020-10-23,59.0,983.0,1580.0,1431.0,1454.0,1695.0,1027.0,528.0,391.0,119.0,472,1601.0,43.0,248.0,2073.0,44.8571428571429,225.142857142857,291.0,270.0,948.0,,,,,109758,150964.0,193025,-1249.0,-1054.71428571429,0.87,0.89,0.91,47524,8836,18.5927110512583,46758.0,17.9,17.1,0.0,0.0,0.0,0.0,0.0,0.0,37217541263548.05,63368268241829.71,51840023541891.56
2020-10-22,54.0,941.0,1656.0,1299.0,1419.0,1588.0,922.0,544.0,339.0,111.0,463,1540.0,56.0,238.0,2003.0,,,294.0,,923.0,,,,,110672,152213.0,194265,-1276.0,-928.142857142857,0.89,0.91,0.93,48891,8929,18.2630750035794,46701.0,17.3,16.5,0.0,0.0,0.0,0.0,0.0,0.0,21662284856718.246,67524530581061.27,54951391168195.31
2020-10-21,55.0,1008.0,1824.0,1431.0,1465.0,1699.0,1008.0,535.0,336.0,108.0,450,1493.0,52.0,232.0,1943.0,,,284.0,,906.0,,,,,111374,153489.0,195507,-1054.0,-656.714285714286,0.91,0.93,0.95,48915,8248,16.8619033016457,46442.0,17.1,15.9,0.0,0.0,0.0,0.0,0.0,0.0,131224978605222.8,71067957293488.33,55249966050409.06
2020-10-20,56.0,1049.0,1942.0,1474.0,1531.0,1762.0,964.0,557.0,334.0,120.0,419,1440.0,55.0,252.0,1859.0,,,307.0,,899.0,,,,,112252,154543.0,197137,-903.0,-308.142857142857,0.94,0.95,0.97,49940,8393,16.8061674008811,46080.0,17.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,49686328281242.766,44946813169696.49,41141464401203.17
2020-10-19,59.0,1005.0,1915.0,1528.0,1576.0,1845.0,993.0,582.0,349.0,91.0,379,1359.0,38.0,184.0,1738.0,,,222.0,,824.0,,,,,113098,155446.0,199080,-1055.0,-73.4285714285714,0.97,0.99,1.01,48269,8583,17.7815989558516,45360.0,16.5,15.4,0.0,0.0,0.0,0.0,0.0,0.0,32292564993999.406,41029677262169.68,37557754476652.42
2020-10-18,57.0,935.0,1541.0,1241.0,1345.0,1404.0,826.0,431.0,215.0,73.0,364,1288.0,28.0,206.0,1652.0,,,234.0,,824.0,,,,,113571,156501.0,200044,-985.0,158.571428571429,1.01,1.03,1.05,40339,6669,16.5323880116017,44550.0,15.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,52861546233847.31,49931193813394.65,36179853075250.93
2020-10-17,71.0,917.0,1651.0,1348.0,1463.0,1632.0,837.0,450.0,286.0,74.0,352,1216.0,42.0,216.0,1568.0,,,258.0,,844.0,,,,,114002,157486.0,199908,-861.0,564.285714285714,1.04,1.07,1.09,43427,6471,14.9008681235176,43899.0,14.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,37934920558662.31,40228114746183.72,38882315619695.5
